index,zip code,annual income,number of people in household
91913,85286,123037.20325249522,2
91914,40887,157665.43367683172,4
91915,53462,67294.21665745122,5
91916,66350,151350.11924018452,4
91917,80705,231633.35793372057,4
91918,85286,141138.5095018658,1
91919,09650,143995.88241179692,5
91920,66380,291139.57585522474,1
91921,59388,78377.12534070552,4
91922,54721,232227.33781365672,2
91923,41827,111714.31212823109,2
91924,78704,82304.44532708717,2
91925,59127,103008.57746553939,4
91926,46738,200080.60678871424,4
91927,56312,136530.21723396372,1
91928,80868,157440.90104391178,2
91929,84538,187534.6816015115,2
91930,76592,132115.5655771114,3
91931,66364,91207.60043898302,7
91932,71332,102455.97929443953,3
91933,71455,496191.8234970449,4
91934,42887,111034.752421471,2
91935,24287,158560.30170675242,4
91936,76901,103494.6472450568,6
91937,24636,143623.53771450464,2
91938,86808,251590.94928347453,2
91939,84036,212972.80031299632,3
91940,28972,213967.47450198882,1
91941,34126,322886.9582227814,2
91942,12891,158407.418455102,4
91943,57025,234813.45156127206,4
91944,59218,229063.14728594347,3
91945,87927,152164.5778456667,1
91946,87763,88469.68132195769,1
91947,38049,76726.21826945413,3
91948,43089,404662.0575534175,4
91949,22895,307736.98782267584,3
91950,71095,102200.32660747568,7
91951,58034,142800.8266915668,3
91952,33862,74945.15198607172,3
91953,47484,157821.3153115884,2
91954,76197,257040.27969193255,3
91955,99266,125171.04707771391,3
91956,32532,143745.44961839583,5
91957,42625,136077.66914036547,2
91958,36169,195085.2321165538,3
91959,48440,153330.49255471618,5
91960,98662,211964.0840792093,2
91961,44604,92463.0522184406,4
91962,20575,150300.32543436825,3
91963,45084,136160.0524617602,1
91964,46606,102653.5556185862,3
91965,58728,205766.22390669625,3
91966,91727,84255.3757852139,2
91967,91146,138830.58346113234,3
91968,95344,76387.04524354929,5
91969,43060,84357.68018532831,3
91970,31662,173040.7476029885,4
91971,20465,150303.45004418542,1
91972,53427,77823.56668636792,2
91973,58952,131352.22904326214,7
91974,91480,248692.42931768508,2
91975,92703,75348.23171308826,3
91976,91233,119662.30324524335,3
91977,84101,98203.57703867886,5
91978,81804,172488.23751907336,5
91979,69925,70645.45381534072,2
91980,30285,164759.97569119383,3
91981,95549,108628.43410846086,6
91982,83171,76287.53186701803,5
91983,20149,238528.66466159155,2
91984,61038,142221.88545631917,4
91985,47827,89941.1114613392,3
91986,55578,167833.32482775766,2
91987,85386,298471.8046834335,3
91988,20891,97083.40698190915,2
91989,71483,167671.86769378843,1
91990,94308,179209.0650436852,4
91991,63984,122390.94135153879,3
91992,48884,137130.71577090299,3
91993,83052,152372.73168788402,4
91994,24521,230456.57058769924,3
91995,44750,320038.70873763924,1
91996,93367,263806.5578022132,4
91997,45932,143805.8374550278,4
91998,48000,107051.01233790994,3
91999,89483,123395.22445286275,4
92000,39841,97902.93423776433,2
92001,96473,64971.10373717595,1
92002,61783,122394.41356270656,3
92003,21972,111635.26948830069,1
92004,47433,63867.57639401138,4
92005,39284,298507.99087790074,4
92006,47236,98750.08673947674,3
92007,57019,184047.83922886342,1
92008,11863,140293.75989872072,2
92009,03127,86066.79423582593,3
92010,35660,104854.03660204104,4
92011,60255,176376.64356406825,5
92012,94579,191772.31671566734,2
92013,09152,300228.72660036356,5
92014,86108,193481.967493688,2
92015,03632,169267.9382141625,1
92016,66328,259043.46512557403,3
92017,91075,97365.61350535964,2
92018,43566,308551.33508873114,1
92019,31737,111060.13152497057,3
92020,28690,203239.18223596958,2
92021,17222,173201.96683613086,3
92022,91541,54950.52483150567,2
92023,19018,154796.93951423655,1
92024,12405,77570.95551489928,2
92025,24359,90692.24990967468,3
92026,96338,68404.60450613273,1
92027,81724,90690.99224768963,1
92028,48888,218377.94536826166,2
92029,04258,32837.94055130858,3
92030,34641,133663.21497423822,5
92031,54101,219118.38841828334,5
92032,74822,203357.6372923455,4
92033,85671,203342.51569080492,3
92034,17607,131143.94852231513,2
92035,51668,153967.7699179257,1
92036,79180,157514.5793853309,1
92037,19139,133606.53884783894,5
92038,00452,127652.64454728589,4
92039,19874,174408.58767344544,5
92040,98519,198551.56806834936,1
92041,04839,225028.95595797818,2
92042,21942,303425.3373439389,4
92043,02070,100460.19495002911,5
92044,93235,163512.31995985867,3
92045,58162,323232.47737338673,2
92046,32483,76450.60710655521,5
92047,35503,150014.98304946133,3
92048,68320,187450.3821995475,2
92049,40213,63711.76365096933,3
92050,42054,137671.8181974599,3
92051,58022,444562.8848463225,8
92052,81619,107402.45336835024,3
92053,29980,172156.805087277,1
92054,50584,124148.23838407756,2
92055,84335,123846.28628679324,1
92056,58672,65021.5427338124,5
92057,14196,248519.14877214257,6
92058,26627,124777.03367422009,4
92059,69598,104893.62198279308,4
92060,59368,143120.33922038795,3
92061,06246,125339.08484395215,3
92062,66260,259444.11263704413,1
92063,37637,202248.42858441087,3
92064,96755,95234.84807807207,1
92065,46736,204102.4247850056,3
92066,13527,106612.5701153851,3
92067,56657,100786.91480070142,1
92068,29869,140915.11274488433,4
92069,18557,171753.38262260554,4
92070,53458,216812.7709417037,5
92071,18467,126077.70381621105,4
92072,89196,148572.8238486106,2
92073,03443,249626.73802318765,2
92074,37368,67359.56543556105,2
92075,39245,50621.56855033937,2
92076,32625,476667.05486312177,4
92077,34027,262993.07088078605,2
92078,05897,191703.9911554834,3
92079,69148,337825.71874792344,3
92080,87839,166278.60267986747,1
92081,82543,117120.01985785972,2
92082,66396,67303.27961277937,1
92083,77513,249377.72908552043,2
92084,95377,101959.58645689957,3
92085,57356,238259.736289288,4
92086,99194,176730.3065112501,4
92087,91540,216181.48866647805,3
92088,09164,149274.72225733576,2
92089,47350,240813.32611216945,3
92090,31002,128111.67739900947,5
92091,57071,310914.12505745597,4
92092,66266,485252.72058084625,1
92093,72199,115260.65781047028,4
92094,11113,232337.8749232558,3
92095,99743,326984.24955795537,7
92096,70977,45997.38067873949,3
92097,31936,191609.0803410046,2
92098,46473,55258.26873335391,1
92099,13853,80047.0083465065,5
92100,86807,170228.69737946094,2
92101,63674,77148.19724615541,4
92102,86750,263293.5654029816,1
92103,36631,179858.50670782843,3
92104,23582,148768.2058769133,3
92105,31897,77042.05638105138,4
92106,73019,258289.4868577096,1
92107,68642,123037.50168374766,3
92108,71331,278624.4624696747,1
92109,17382,240225.5429203341,2
92110,34565,97828.23817343627,2
92111,02843,131931.44973115574,6
92112,11812,149300.66613505548,4
92113,63186,81630.6100357213,2
92114,72730,108082.69078248418,1
92115,18464,41335.95521751787,2
92116,35157,80712.28853696822,4
92117,96351,117093.85296312605,2
92118,91690,131396.87280897572,2
92119,61401,177035.10730975424,2
92120,08432,274787.894715617,4
92121,71277,112249.96589380194,3
92122,70435,75790.618662052,2
92123,13549,169377.81948175255,2
92124,38640,209637.15876279562,3
92125,74450,105145.784762006,2
92126,17023,162764.20459131763,2
92127,86672,55460.32702670676,2
92128,32831,72997.30085032643,3
92129,36106,189429.07061980016,8
92130,97012,162022.62001380403,3
92131,25089,295979.27724975033,5
92132,21507,109414.0527763069,5
92133,28230,75076.28458178518,5
92134,27666,102700.90077013204,2
92135,54034,96819.47606219281,3
92136,64642,191892.00391471264,6
92137,80883,222031.2735059157,4
92138,31664,123137.71646355766,2
92139,51132,100294.84036151697,2
92140,50207,169287.32388149758,5
92141,97632,277418.00447478093,3
92142,61403,212985.06298326945,5
92143,40424,305893.36578915815,3
92144,84928,109832.33343116427,2
92145,68923,253724.9485146225,1
92146,42577,412384.59853519,2
92147,07196,140356.33600979473,5
92148,41326,61843.66680235268,1
92149,46953,75094.47373800435,3
92150,68160,84026.04721228422,6
92151,95751,278974.7318335592,4
92152,14625,162711.45077472713,2
92153,68853,167497.80045366616,2
92154,93102,118090.21682610163,2
92155,75913,212520.708168017,4
92156,78768,221971.20147172155,2
92157,56311,144804.76380017694,3
92158,88238,65404.32876870959,4
92159,22891,81537.48832345635,1
92160,77388,172457.4201806966,5
92161,61399,184684.9555013454,1
92162,56395,110324.35586009591,2
92163,94585,206350.6558036751,7
92164,56825,284071.5940245934,5
92165,57593,130009.24553132977,6
92166,15551,117308.17593323335,3
92167,12224,76735.81307995743,3
92168,42998,224441.5158645463,1
92169,24773,79165.92760723141,1
92170,31368,100177.25699473833,4
92171,55123,329195.49885711406,2
92172,04704,67106.78911815071,3
92173,48986,113401.05069362969,1
92174,10893,201588.70210283555,2
92175,99005,152967.39357536114,3
92176,17712,179046.25458254374,2
92177,12612,247404.109001165,3
92178,42656,289953.5361970469,2
92179,84751,254968.47788761638,1
92180,77822,265193.9630823554,1
92181,80667,74870.20903417093,2
92182,28122,102008.1891255853,3
92183,56520,116734.49272413911,6
92184,64067,145278.9993265347,3
92185,23579,99273.89866195178,6
92186,86295,229380.40922765984,2
92187,00027,221377.54140495777,2
92188,99889,115698.03524890228,3
92189,45378,122517.93539693962,3
92190,70659,93351.53082517264,2
92191,78882,105145.49570597889,2
92192,75012,199228.9851981751,3
92193,04442,185514.59382710294,1
92194,11628,106275.69035888309,4
92195,56900,163414.73992651814,6
92196,20439,122083.32611610326,2
92197,69548,59473.00618593948,3
92198,58393,121602.9692394175,2
92199,70600,149765.07183151582,2
92200,34241,179447.91344683096,4
92201,83626,204106.54206750728,2
92202,13893,468059.9712993878,2
92203,96856,126848.66732488835,2
92204,27005,156160.08688258255,2
92205,71440,293056.03004035004,1
92206,52898,161345.66404902356,6
92207,02802,113675.6838157792,2
92208,12111,167330.5010741587,2
92209,84297,121659.67731738619,1
92210,04968,137851.73067009498,2
92211,49482,99904.3969927942,3
92212,50912,181767.5890802246,3
92213,65045,198406.3648642959,2
92214,04946,196544.28512289547,4
92215,81201,138476.0545760088,3
92216,88944,452673.6078532844,3
92217,20058,85384.00243012774,2
92218,41209,156204.96165193277,2
92219,46069,98822.54225023367,3
92220,37497,108663.30347386541,1
92221,65732,92918.87395465444,3
92222,59184,72428.93832529552,3
92223,21984,186636.4313262265,4
92224,78307,99241.64871265681,3
92225,23948,159051.30493951662,2
92226,39690,45858.12752544207,3
92227,42828,109951.05376606804,5
92228,32002,129131.67996476391,3
92229,87149,170449.05149817394,1
92230,15027,86499.14871674037,2
92231,37482,114761.59122776157,5
92232,52603,65249.06883233612,3
92233,96515,120808.1179489888,2
92234,76921,202039.82795415592,3
92235,99622,62387.288852166734,3
92236,80242,161106.75689673025,5
92237,30741,131492.7468201146,3
92238,67469,126380.82752481266,3
92239,81071,98013.5156608351,3
92240,08409,104813.10311186605,4
92241,06490,136809.73873555005,2
92242,48195,228548.8552927019,3
92243,43945,362568.31450620765,3
92244,86598,174426.19191562093,2
92245,18240,78075.00570299175,4
92246,54156,237378.97602874265,2
92247,83185,60385.84666206289,2
92248,22607,193141.24962450657,3
92249,64282,141516.78927101466,3
92250,02812,185911.65594329018,1
92251,09676,185693.4417892981,1
92252,61608,146218.68654854348,2
92253,13216,205925.32284087592,2
92254,69334,176890.90004073075,5
92255,48206,291445.32227038,2
92256,63717,85394.48312349885,1
92257,86740,335745.83196082566,4
92258,65362,221721.9294602186,2
92259,58917,330944.2748696126,3
92260,11241,146060.8017584335,1
92261,84863,52126.27882705213,4
92262,94354,166544.81760009876,4
92263,43036,338603.55059093394,4
92264,56459,142154.14755693713,1
92265,51623,194618.64447512184,5
92266,18587,115990.56396560614,3
92267,68731,226751.24486417556,2
92268,95201,51661.89972360139,3
92269,91137,72982.61355115764,4
92270,54060,183932.31834975517,3
92271,69217,183399.20153949966,3
92272,01336,156170.9851388239,2
92273,17989,207342.0762545874,3
92274,91195,209179.247313595,3
92275,25851,124725.0004504123,2
92276,40051,182274.0450753133,3
92277,18255,58937.168531017494,2
92278,16320,114949.45898921891,2
92279,59904,62236.53703940977,3
92280,94737,54538.35177271111,1
92281,62750,162922.39082266486,2
92282,30117,304863.18885984924,3
92283,15433,88542.61444818584,5
92284,76700,197946.4658279718,5
92285,80938,69379.01526254698,4
92286,56706,59637.90079549249,3
92287,91091,191540.3962357631,7
92288,01144,84700.38063598302,1
92289,09517,196003.066280852,3
92290,98556,78261.90937532023,4
92291,00352,155018.08153536505,5
92292,18776,108250.85678788576,2
92293,74405,119200.63163544885,3
92294,98664,118960.42965308309,5
92295,83241,99140.29885418178,2
92296,40762,58086.60003542942,3
92297,83807,66124.36430672629,3
92298,09700,80387.49108866398,1
92299,21885,159375.92822395673,2
92300,29184,111166.27547988313,3
92301,25464,103406.05697010155,4
92302,57319,429611.4679918855,3
92303,61139,232170.16131075352,4
92304,59324,170996.86576146403,4
92305,19960,228895.4583418769,3
92306,54538,215073.22085910366,2
92307,67063,85385.94745499914,1
92308,98952,71756.89983960381,2
92309,09096,85367.11535437882,1
92310,16093,377493.258801562,3
92311,26319,101937.6842741232,2
92312,48653,320135.6218441246,4
92313,38940,71756.18569251226,5
92314,82451,127570.59349216022,4
92315,80142,167973.4868358306,2
92316,45824,143112.5352459612,1
92317,51198,96110.88602879473,1
92318,10536,55783.65499232911,3
92319,81619,153348.52268363957,3
92320,09099,64350.5469967628,2
92321,30180,102854.1722676277,2
92322,41212,224171.23612477854,4
92323,32792,295141.92141400074,4
92324,53418,84366.65078392606,5
92325,80239,98564.35744946584,2
92326,33615,442699.26922990906,2
92327,75019,147449.13043598545,2
92328,01823,194044.82951252506,5
92329,71179,186005.7212222053,3
92330,13951,97144.27406474273,5
92331,06922,162251.26280326542,2
92332,84765,239143.04681922623,3
92333,09764,134651.3279271269,4
92334,12828,83351.02255995455,1
92335,51594,154302.47593856673,2
92336,80419,50001.20672841532,3
92337,83462,89476.34020754273,1
92338,68048,144674.5386629209,3
92339,20467,90063.47910728474,3
92340,75938,108483.63054334134,2
92341,47552,222697.80695214635,4
92342,23972,158136.96397511993,5
92343,44094,133192.4560146806,2
92344,28233,176140.5993197101,3
92345,76127,86970.00863714104,3
92346,44932,307498.9795908514,4
92347,31491,65737.43489937022,3
92348,89954,255635.49334797024,3
92349,53535,186542.25267591712,3
92350,08706,192952.62997835275,4
92351,68572,195312.29353045815,2
92352,32285,47818.22519693384,3
92353,59372,219771.4287435115,2
92354,93571,126985.54052414701,2
92355,58616,294133.1743183093,1
92356,45884,105579.83107705544,1
92357,09124,197911.30564477987,2
92358,31521,199587.59202368913,1
92359,61058,144944.855551145,3
92360,63842,42313.94342688768,5
92361,41700,113775.90989296879,4
92362,97645,123840.34924650802,2
92363,61118,118768.33055630887,1
92364,00169,64698.90385480633,3
92365,39993,170801.69413670356,4
92366,29342,93851.96656986629,2
92367,06476,183935.09083829002,3
92368,20165,162427.2780868172,3
92369,23474,151240.29737699786,4
92370,66016,206955.1708134507,3
92371,51788,133048.12092375132,4
92372,30582,302288.63020389597,3
92373,88698,87330.86785236579,2
92374,57564,418511.39993600186,2
92375,24132,82387.7098174351,5
92376,91769,165269.82060220526,1
92377,27591,512979.9692160301,7
92378,54239,179618.4618895428,3
92379,44913,140578.0743290746,4
92380,31472,169815.94234470732,3
92381,43765,161969.42349485695,3
92382,50802,110492.44267471856,10
92383,26567,146654.04531550675,5
92384,39626,238742.1624564617,1
92385,12634,86732.78091804209,4
92386,41027,94008.03697269212,5
92387,69397,109079.57795514782,3
92388,05393,72475.12898910264,2
92389,65583,68178.33485894496,4
92390,60649,72387.23736690047,2
92391,92195,136521.79764709654,1
92392,56242,145000.49058024347,5
92393,54557,159094.6989619817,5
92394,20813,117942.85059846658,3
92395,16454,91046.86213946935,3
92396,89781,192606.68302140417,1
92397,95970,252395.67900201588,1
92398,89648,223562.0608973223,5
92399,34353,107353.24727600972,2
92400,12021,206373.72090680254,2
92401,00225,125397.81843444562,2
92402,28894,104269.1312484511,1
92403,98438,192234.92463057407,2
92404,75002,92356.71805003131,2
92405,98105,93265.0292644598,4
92406,21456,278048.8475787159,2
92407,29350,38922.777200180964,1
92408,64212,196047.96994753508,2
92409,44398,136448.21673731296,4
92410,89532,175724.4597433188,2
92411,71690,86975.55667430408,4
92412,02160,155219.87693408164,2
92413,96398,232500.91016924268,2
92414,91104,329876.2509410897,4
92415,59957,105875.6189145692,4
92416,52339,251036.09950164036,2
92417,99204,167884.99947728516,2
92418,67112,82313.60038044458,2
92419,85006,149527.25978912466,2
92420,90849,228341.96558165466,3
92421,81363,110936.11621437261,3
92422,98308,326527.3352770773,4
92423,46148,117476.05676309191,2
92424,23594,109515.79938825173,4
