"Time","National Debt - Daily USA  - Debt  - $"
"19950321",4843694087008.02
"19950320",4842719633258.54
"19950317",4841551787157.03
"19950316",4840322581646.83
"19950315",4847771555727.54
"19950314",4846819443348.28
"19950313",4848746228974.46
"19950310",4847327170052.23
"19950309",4846101629353.21
"19950308",4848281758236.20
"19950307",4851012058348.35
"19950306",4840905153915.08
"19950303",4840472285419.16
"19950302",4851006718917.40
"19950301",4848389403816.26
"19950228",4854297850590.37
"19950227",4839489409270.31
"19950224",4838340257340.71
"19950223",4837336500173.73
"19950222",4835998510879.83
"19950221",4834640034065.84
"19950217",4832691534293.19
"19950216",4831275449999.14
"19950215",4828675772079.58
"19950214",4807066615385.66
"19950213",4805964501071.04
"19950210",4805266970855.19
"19950209",4803442790295.83
"19950208",4805605149692.51
"19950207",4806972690433.20
"19950206",4804906983189.27
"19950203",4804726503001.28
"19950202",4814204062209.10
"19950201",4810859576867.71
"19950131",4815826745802.15
"19950130",4803795968326.50
"19950127",4805320933038.83
"19950126",4801405175294.28
"19950125",4800103843645.88
"19950124",4799369247041.81
"19950123",4796793782628.86
"19950120",4796537934595.60
"19950119",4795323651745.86
"19950118",4806933452098.25
"19950117",4802867735976.01
"19950113",4808661268393.04
"19950112",4809182675997.48
"19950111",4802565300968.62
"19950110",4798792100063.36
"19950109",4795838481378.56
"19950106",4802133808513.71
"19950105",4805635231225.14
"19950104",4801793426032.89
"19950103",4798116945333.39
"19941230",4800149946143.75
"19941229",4758798810890.53
"19941228",4752191798879.45
"19941227",4751232962698.77
"19941223",4749591978631.87
"19941222",4747972364328.13
"19941221",4780157123354.61
"19941220",4777315284826.42
"19941219",4776288599544.28
"19941216",4776074214651.76
"19941215",4777129829728.52
"19941214",4771901414715.12
"19941213",4770852692223.96
"19941212",4769782126264.33
"19941209",4768497293271.79
"19941208",4767801453544.04
"19941207",4768441826370.45
"19941206",4771162006639.37
"19941205",4770672811212.89
"19941202",4770595623082.50
"19941201",4774851353596.54
"19941130",4778520357397.26
"19941129",4761962482184.16
"19941128",4759195033663.16
"19941125",4757937384552.14
"19941123",4756352531994.98
"19941122",4753349619728.80
"19941121",4752358787370.99
"19941118",4752721904129.25
"19941117",4752751947096.51
"19941116",4748423409957.24
"19941115",4747133143337.40
"19941114",4726480696541.79
"19941110",4725484112561.45
"19941109",4720918598570.58
"19941108",4724108775861.09
"19941107",4726116254881.86
"19941104",4723801456779.97
"19941103",4723728720887.67
"19941102",4730360777169.90
"19941101",4728710245046.54
"19941031",4734167494604.92
"19941028",4717703762076.80
"19941027",4716777169470.40
"19941026",4713110339296.37
"19941025",4711435322242.80
"19941024",4710155051219.92
"19941021",4709803766992.14
"19941020",4709360839619.99
"19941019",4705194536137.76
"19941018",4702052606831.60
"19941017",4700603544181.15
"19941014",4691919831834.43
"19941013",4690873758923.63
"19941012",4686726849470.32
"19941011",4685664185141.19
"19941007",4684785137237.74
"19941006",4690448546845.94
"19941005",4692972690839.51
"19941004",4692027127611.35
"19941003",4686470224029.22
"19940930",4692749910013.32
"19940929",4669822761500.75
"19940928",4672476525565.65
"19940927",4670105589039.37
"19940926",4668220908307.74
"19940923",4667471330077.67
"19940922",4666416745637.56
"19940921",4685968520515.35
"19940920",4683866175111.68
"19940919",4682002443828.35
"19940916",4681046608542.73
"19940915",4683900250184.36
"19940914",4683788161664.83
"19940913",4681594117770.50
"19940912",4680078443187.46
"19940909",4679665237940.93
"19940908",4679340393862.28
"19940907",4683503948591.25
"19940906",4683566734793.49
"19940902",4675955137914.09
"19940901",4685830467765.89
"19940831",4691991360873.49
"19940830",4678494437271.59
"19940829",4677964690032.83
"19940826",4677400450613.70
"19940825",4676656525304.23
"19940824",4676085711642.38
"19940823",4674171453528.20
"19940822",4672637285384.26
"19940819",4671523175439.78
"19940818",4670703740629.23
"19940817",4668682813919.54
"19940816",4667394077182.19
"19940815",4666432889364.19
"19940812",4645748084784.22
"19940811",4654161184155.52
"19940810",4644509290127.79
"19940809",4641220157276.19
"19940808",4644723889704.80
"19940805",4646465314008.39
"19940804",4643454831491.69
"19940803",4640189985631.40
"19940802",4648620283828.45
"19940801",4646032422560.35
"19940729",4636361778400.62
"19940728",4638859244759.68
"19940727",4634714547116.98
"19940726",4632296732963.69
"19940725",4631353530795.77
"19940722",4629650492223.25
"19940721",4628451509457.37
"19940720",4626395216597.95
"19940719",4625471848736.48
"19940718",4624283138985.72
"19940715",4624151825603.72
"19940714",4624995772750.82
"19940713",4624337130856.67
"19940712",4621828111034.37
"19940711",4620363003746.37
"19940708",4618832031822.90
"19940707",4623725224671.35
"19940706",4628084320614.18
"19940705",4627743677493.56
"19940701",4626913964549.58
"19940630",4645801898177.58
"19940629",4604969673918.82
"19940628",4603689750246.51
"19940627",4601447421459.43
"19940624",4600321064126.02
"19940623",4598157611751.62
"19940622",4597074632951.03
"19940621",4594504756753.85
"19940620",4592530655789.90
"19940617",4591908053316.92
"19940616",4592643332050.47
"19940615",4607232272443.64
"19940614",4605761962704.33
"19940613",4604542562566.93
"19940610",4603988548096.54
"19940609",4601856248523.77
"19940608",4605625636684.88
"19940607",4606571769797.43
"19940606",4605340458317.52
"19940603",4605744020105.63
"19940602",4602360218238.55
"19940601",4603368349595.98
"19940531",4609296212021.38
"19940527",4596836893746.15
"19940526",4596085184159.39
"19940525",4594145784621.78
"19940524",4591881334308.86
"19940523",4590487523297.75
"19940520",4589268567599.52
"19940519",4588986595041.71
"19940518",4590201572619.26
"19940517",4588708682253.76
"19940516",4587879355962.65
"19940513",4579501883465.93
"19940512",4577406243429.53
"19940511",4575658788945.38
"19940510",4571812500249.97
"19940509",4569344570621.63
"19940506",4571838912004.05
"19940505",4573713001135.78
"19940504",4572994578427.95
"19940503",4569523962905.25
"19940502",4577740134850.29
"19940429",4568703508047.36
"19940428",4564294768449.74
"19940427",4562362531539.75
"19940426",4561450751567.66
"19940425",4558348698138.33
"19940422",4556260606187.54
"19940421",4555161011185.26
"19940420",4569088240246.36
"19940419",4565951484411.43
"19940418",4563273358539.03
"19940415",4561678898469.51
"19940414",4567340404084.08
"19940413",4567991735352.46
"19940412",4565109054876.30
"19940411",4561843058631.29
"19940408",4560730816474.55
"19940407",4559253243772.91
"19940406",4560263556328.42
"19940405",4563212317758.84
"19940404",4562450501164.20
"19940401",4560799553874.03
"19940331",4575869228916.28
"19940330",4558423582325.07
"19940329",4558844772680.34
"19940328",4557424052378.25
"19940325",4556330513271.10
"19940324",4556298849924.14
"19940323",4559372110731.72
"19940322",4557219560535.33
"19940321",4555501220614.40
"19940318",4554110591484.90
"19940317",4553032198636.19
"19940316",4550473471421.39
"19940315",4549059128033.88
"19940314",4548393027513.76
"19940311",4547623290595.66
"19940310",4546800625410.70
"19940309",4542638243462.87
"19940308",4545813542657.08
"19940307",4547792538698.51
"19940304",4546834147895.68
"19940303",4546225105029.18
"19940302",4554851980565.91
"19940301",4554537138169.09
"19940228",4559540702805.73
"19940225",4543467032059.70
"19940224",4541554540331.42
"19940223",4541171125410.40
"19940222",4540131894166.17
"19940218",4539326517316.73
"19940217",4538441806791.77
"19940216",4537893543117.78
"19940215",4536507851740.00
"19940214",4516567931824.39
"19940211",4514954984591.65
"19940210",4515952312710.58
"19940209",4518431105010.62
"19940208",4516106312578.34
"19940207",4517324862004.37
"19940204",4516285879522.82
"19940203",4515062063163.40
"19940202",4524359010160.50
"19940201",4522736108206.24
"19940131",4526307553267.04
"19940128",4512950244156.40
"19940127",4514178001553.17
"19940126",4511229509376.83
"19940125",4508807864929.16
"19940124",4506790072963.29
"19940121",4503707505503.35
"19940120",4500676535249.79
"19940119",4515987114436.01
"19940118",4514736514189.77
"19940114",4522212573499.07
"19940113",4523919573223.95
"19940112",4522329377063.55
"19940111",4518782808146.08
"19940110",4516730850698.17
"19940107",4514706278334.71
"19940106",4517953822941.37
"19940105",4516387819244.73
"19940104",4514021907284.23
"19940103",4512315337989.71
"19931231",4535687054406.14
"19931230",4495714265970.33
"19931229",4487921628155.12
"19931228",4484718968501.49
"19931227",4484993187841.98
"19931224",4482898206840.89
"19931223",4482639255164.41
"19931222",4477483761876.61
"19931221",4476108119844.42
"19931220",4475119374002.10
"19931217",4474428988250.30
"19931216",4475488749387.26
"19931215",4483566978158.40
"19931214",4484920299350.18
"19931213",4483553424318.94
"19931210",4482979344725.28
"19931209",4482214842220.22
"19931208",4483205207438.03
"19931207",4485193684299.35
"19931206",4484408014063.05
"19931203",4481375688607.10
"19931202",4492557369352.72
"19931201",4487484404600.98
"19931130",4493535023468.35
"19931129",4476471414720.95
"19931126",4475896342183.87
"19931124",4471916289052.68
"19931123",4469257508771.35
"19931122",4446980042700.48
"19931119",4469104230006.99
"19931118",4468602585525.90
"19931117",4462811124306.37
"19931116",4461657354035.12
"19931115",4459587095853.55
"19931112",4441829747363.07
"19931110",4436706568254.08
"19931109",4423280357586.04
"19931108",4427227098976.32
"19931105",4429513344083.03
"19931104",4429229286675.85
"19931103",4424959774661.34
"19931102",4432981908566.84
"19931101",4432423020228.89
"19931029",4422511446437.79
"19931028",4420682377339.12
"19931027",4415934724518.77
"19931026",4413051004954.02
"19931025",4411590498137.31
"19931022",4410675644206.33
"19931021",4410416970918.07
"19931020",4405120107183.66
"19931019",4403899372803.47
"19931018",4401988615772.60
"19931015",4401817309864.52
"19931014",4407559575803.59
"19931013",4403484617386.01
"19931012",4401394660183.90
"19931008",4400577921150.46
"19931007",4399632555295.61
"19931006",4404063184112.24
"19931005",4407913021123.68
"19931004",4407769734324.50
"19931001",4406339573433.47
"19930930",4411488883139.38
"19930929",4387836063260.07
"19930928",4386348704685.85
"19930927",4384313074547.91
"19930924",4381848418221.23
"19930923",4380953238289.83
"19930922",4395747736884.79
"19930921",4392902007724.38
"19930920",4390873657386.08
"19930917",4389958226339.71
"19930916",4388881973462.74
"19930915",4388002889928.69
"19930914",4387136569001.27
"19930913",4385326046894.20
"19930910",4384113738028.86
"19930909",4389196193736.30
"19930908",4391317318053.12
"19930907",4390677349818.20
"19930903",4390740764704.03
"19930902",4399264114272.59
"19930901",4398851455983.04
"19930831",4403247046170.58
"19930830",4387703056421.76
"19930827",4387152370132.05
"19930826",4386242601442.26
"19930825",4383913192933.69
"19930824",4381417735543.13
"19930823",4380315357481.31
"19930820",4378964399702.83
"19930819",4377925283974.00
"19930818",4376450226589.55
"19930817",4375854177681.80
"19930816",4374900792622.60
"19930813",4359628169239.52
"19930812",4359136129737.25
"19930811",4355722017571.74
"19930810",4353854475662.86
"19930809",4351854475662.86
"19930806",4355101320997.57
"19930805",4359518864582.46
"19930804",4355231149967.19
"19930803",4352794596878.03
"19930802",4360010907754.76
"19930730",4350260845100.30
"19930729",4352487844872.15
"19930728",4348145703496.26
"19930727",4346077874112.13
"19930726",4343781271134.35
"19930723",4342543241528.91
"19930722",4340981032082.67
"19930721",4336608558720.53
"19930720",4335488071744.30
"19930719",4334398784435.69
"19930716",4334092903543.66
"19930715",4333088457842.09
"19930714",4336911526100.26
"19930713",4335589907030.89
"19930712",4333686507733.04
"19930709",4336575146686.68
"19930708",4340814508845.90
"19930707",4337775212166.64
"19930706",4337115603632.49
"19930702",4336425589564.94
"19930701",4346364235426.75
"19930630",4351950333834.76
"19930629",4309613793364.13
"19930628",4308429367169.37
"19930625",4305268550989.52
"19930624",4304357332097.66
"19930623",4302429272488.54
"19930622",4299889449998.07
"19930621",4298022359229.61
"19930618",4296985941229.90
"19930617",4296788021011.13
"19930616",4302702770198.75
"19930615",4301302751632.55
"19930614",4301108267950.79
"19930611",4300437428305.74
"19930610",4298707666818.39
"19930609",4300363069605.66
"19930608",4303726252363.71
"19930607",4301281229791.00
"19930604",4301347713341.66
"19930603",4294168230173.50
"19930602",4301597684725.47
"19930601",4304846924516.35
"19930528",4296278014612.43
"19930527",4295640444150.75
"19930526",4293295034918.79
"19930525",4289997991055.52
"19930524",4289248864590.92
"19930521",4287849937583.96
"19930520",4287296327978.00
"19930519",4285942530790.21
"19930518",4284319830220.98
"19930517",4282840338892.20
"19930514",4247908515485.90
"19930513",4247268504239.08
"19930512",4245569745868.36
"19930511",4241563251233.22
"19930510",4239181013973.83
"19930507",4240467481424.38
"19930506",4244489820621.44
"19930505",4243812928219.24
"19930504",4240752224351.55
"19930503",4238348617824.55
"19930430",4254084170636.01
"19930429",4237170727243.28
"19930428",4238574107662.18
